Entry_Time,Entry_Price,Result,Hold_Min,Exit_Time,Water1,Water2,Water3,Water4
2025-01-07 11:51:00+00:00,100674.98,LIQ,1756,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:54:00+00:00
2025-01-07 11:52:00+00:00,100791.98,LIQ,1754,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 11:53:00+00:00,100757.43,LIQ,1753,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 11:54:00+00:00,100740.03,LIQ,1752,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 11:55:00+00:00,100700.04,LIQ,1752,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 11:56:00+00:00,100826.92,LIQ,1749,2025-01-08 17:05:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 11:57:00+00:00,100900.01,LIQ,1746,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 11:58:00+00:00,100910.85,LIQ,1745,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 11:59:00+00:00,100830.86,LIQ,1746,2025-01-08 17:05:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:00:00+00:00,100831.61,LIQ,1745,2025-01-08 17:05:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:01:00+00:00,100786.32,LIQ,1745,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:02:00+00:00,100883.74,LIQ,1742,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:38:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:03:00+00:00,100937.55,LIQ,1740,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:37:00+00:00
2025-01-07 12:04:00+00:00,100891.39,LIQ,1739,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:05:00+00:00,100913.93,LIQ,1738,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:06:00+00:00,100894.38,LIQ,1737,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:07:00+00:00,100875.36,LIQ,1737,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:38:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:08:00+00:00,100823.42,LIQ,1737,2025-01-08 17:05:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:09:00+00:00,100825.37,LIQ,1736,2025-01-08 17:05:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:10:00+00:00,100854.1,LIQ,1734,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:11:00+00:00,100803.93,LIQ,1735,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:12:00+00:00,100781.96,LIQ,1734,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:13:00+00:00,100744.49,LIQ,1733,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 12:14:00+00:00,100718.09,LIQ,1733,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 12:15:00+00:00,100760.92,LIQ,1731,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:16:00+00:00,100767.5,LIQ,1730,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:17:00+00:00,100716.57,LIQ,1730,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 12:18:00+00:00,100773.33,LIQ,1728,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:19:00+00:00,100733.03,LIQ,1727,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 12:20:00+00:00,100732.31,LIQ,1726,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 12:21:00+00:00,100744.67,LIQ,1725,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 12:22:00+00:00,100758.92,LIQ,1724,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:23:00+00:00,100732.01,LIQ,1723,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 12:24:00+00:00,100708.23,LIQ,1723,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 12:25:00+00:00,100677.82,LIQ,1722,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:54:00+00:00
2025-01-07 12:26:00+00:00,100728.79,LIQ,1720,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 12:27:00+00:00,100676.86,LIQ,1720,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:54:00+00:00
2025-01-07 12:30:00+00:00,100655.99,LIQ,1717,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:54:00+00:00
2025-01-07 12:31:00+00:00,100749.64,LIQ,1715,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:32:00+00:00,100729.66,LIQ,1714,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 12:33:00+00:00,100848.91,LIQ,1712,2025-01-08 17:05:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:34:00+00:00,100820.89,LIQ,1712,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:35:00+00:00,100860.01,LIQ,1709,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:36:00+00:00,100802.67,LIQ,1710,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:37:00+00:00,100818.18,LIQ,1709,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:38:00+00:00,100769.36,LIQ,1708,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:39:00+00:00,100802.8,LIQ,1707,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:40:00+00:00,100878.62,LIQ,1704,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:38:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:41:00+00:00,100842.19,LIQ,1704,2025-01-08 17:05:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:42:00+00:00,100872.7,LIQ,1702,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:38:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:43:00+00:00,100851.8,LIQ,1701,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:44:00+00:00,100854.5,LIQ,1700,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:45:00+00:00,100842.18,LIQ,1700,2025-01-08 17:05:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:46:00+00:00,100840.33,LIQ,1699,2025-01-08 17:05:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:47:00+00:00,100869.97,LIQ,1697,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:48:00+00:00,100866.0,LIQ,1696,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:49:00+00:00,100886.13,LIQ,1695,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:38:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:50:00+00:00,100848.86,LIQ,1695,2025-01-08 17:05:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:51:00+00:00,100861.28,LIQ,1693,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:52:00+00:00,100909.34,LIQ,1691,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:53:00+00:00,100909.34,LIQ,1690,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:54:00+00:00,100848.84,LIQ,1691,2025-01-08 17:05:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:55:00+00:00,100800.0,LIQ,1691,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:56:00+00:00,100767.6,LIQ,1690,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:57:00+00:00,100750.0,LIQ,1689,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 12:58:00+00:00,100734.36,LIQ,1688,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 12:59:00+00:00,100750.89,LIQ,1687,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:00:00+00:00,100740.01,LIQ,1686,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:01:00+00:00,100700.01,LIQ,1686,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:02:00+00:00,100779.99,LIQ,1684,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:03:00+00:00,100818.19,LIQ,1683,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:04:00+00:00,100814.16,LIQ,1682,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:05:00+00:00,100790.07,LIQ,1681,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:06:00+00:00,100816.78,LIQ,1680,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:07:00+00:00,100823.27,LIQ,1678,2025-01-08 17:05:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:08:00+00:00,100769.53,LIQ,1678,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:09:00+00:00,100731.06,LIQ,1677,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:10:00+00:00,100731.07,LIQ,1676,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:11:00+00:00,100740.44,LIQ,1675,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:12:00+00:00,100750.5,LIQ,1674,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:13:00+00:00,100771.36,LIQ,1673,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:14:00+00:00,100752.46,LIQ,1672,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:15:00+00:00,100779.94,LIQ,1671,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:16:00+00:00,100731.06,LIQ,1670,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:17:00+00:00,100686.43,LIQ,1670,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:54:00+00:00
2025-01-07 13:18:00+00:00,100740.07,LIQ,1668,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:19:00+00:00,100765.91,LIQ,1667,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:20:00+00:00,100738.91,LIQ,1666,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:21:00+00:00,100735.59,LIQ,1665,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:22:00+00:00,100769.54,LIQ,1664,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:23:00+00:00,100843.22,LIQ,1662,2025-01-08 17:05:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:24:00+00:00,100884.64,LIQ,1660,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:38:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:25:00+00:00,100918.74,LIQ,1658,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:37:00+00:00
2025-01-07 13:26:00+00:00,100934.78,LIQ,1657,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:37:00+00:00
2025-01-07 13:27:00+00:00,100936.58,LIQ,1656,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:37:00+00:00
2025-01-07 13:28:00+00:00,100944.26,LIQ,1655,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:37:00+00:00
2025-01-07 13:29:00+00:00,100939.29,LIQ,1654,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:37:00+00:00
2025-01-07 13:30:00+00:00,100891.73,LIQ,1653,2025-01-08 17:03:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:37:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:31:00+00:00,100879.16,LIQ,1653,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:38:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:32:00+00:00,100828.0,LIQ,1653,2025-01-08 17:05:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:33:00+00:00,100874.59,LIQ,1651,2025-01-08 17:04:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07 15:11:00+00:00,2025-01-07 17:38:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:34:00+00:00,100782.72,LIQ,1652,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:35:00+00:00,100778.07,LIQ,1651,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:36:00+00:00,100739.19,LIQ,1650,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:37:00+00:00,100737.32,LIQ,1649,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:38:00+00:00,100678.6,LIQ,1649,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:54:00+00:00
2025-01-07 13:39:00+00:00,100668.03,LIQ,1648,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:54:00+00:00
2025-01-07 13:40:00+00:00,100642.74,LIQ,1647,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:54:00+00:00
2025-01-07 13:41:00+00:00,100707.09,LIQ,1646,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:42:00+00:00,100653.0,LIQ,1645,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:54:00+00:00
2025-01-07 13:43:00+00:00,100647.37,LIQ,1644,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:54:00+00:00
2025-01-07 13:44:00+00:00,100713.91,LIQ,1643,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:45:00+00:00,100777.83,LIQ,1641,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:46:00+00:00,100743.17,LIQ,1640,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:47:00+00:00,100770.4,LIQ,1639,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:48:00+00:00,100760.56,LIQ,1638,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:49:00+00:00,100785.53,LIQ,1637,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:50:00+00:00,100762.64,LIQ,1636,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:51:00+00:00,100729.35,LIQ,1635,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
2025-01-07 13:52:00+00:00,100760.34,LIQ,1634,2025-01-08 17:06:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:50:00+00:00
2025-01-07 13:53:00+00:00,100704.17,LIQ,1634,2025-01-08 17:07:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 17:46:00+00:00,2025-01-08 06:52:00+00:00
